Run,PTEV,PTES,Gamma,NumSlots,NumAttributes,MemorySize,MemoryEntropy,NumDaysBefore,NumDaysAfter,EventFrequency,RuminationFrequency,Time,ChunkV,Traumatic,ChunkSimilarity,BLL,IMAGINAL-ACTIVATION,RT
0.0000,40.0000,0.7500,0.9000,8.0000,4.0000,NIL,6.1476,100.0000,60.0000,20.0000,20.0000,13802521.0000,0.2184,1.0000,0.2500,0.5000,4.0000,0.0000
0.0000,40.0000,0.7500,0.9000,8.0000,4.0000,NIL,6.1494,100.0000,60.0000,20.0000,20.0000,13794901.0000,0.2185,1.0000,NIL,0.5000,4.0000,0.0000
0.0000,40.0000,0.7500,0.9000,8.0000,4.0000,NIL,6.1502,100.0000,60.0000,20.0000,20.0000,13791720.0000,0.2187,1.0000,NIL,0.5000,4.0000,0.0000
0.0000,40.0000,0.7500,0.9000,8.0000,4.0000,NIL,6.1509,100.0000,60.0000,20.0000,20.0000,13790881.0000,0.2188,1.0000,NIL,0.5000,4.0000,0.0000
0.0000,40.0000,0.7500,0.9000,8.0000,4.0000,NIL,6.1496,100.0000,60.0000,20.0000,20.0000,13785181.0000,0.2190,1.0000,NIL,0.5000,4.0000,0.0000
0.0000,40.0000,0.7500,0.9000,8.0000,4.0000,NIL,6.1451,100.0000,60.0000,20.0000,20.0000,13782120.0000,0.2191,1.0000,NIL,0.5000,4.0000,0.0000
0.0000,40.0000,0.7500,0.9000,8.0000,4.0000,NIL,6.1312,100.0000,60.0000,20.0000,20.0000,13780261.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,40.0000,0.7500,0.9000,8.0000,4.0000,NIL,6.1480,100.0000,60.0000,20.0000,20.0000,13779300.0000,0.2192,1.0000,0.2500,0.5000,4.0000,0.0000
0.0000,40.0000,0.7500,0.9000,8.0000,4.0000,NIL,6.1469,100.0000,60.0000,20.0000,20.0000,13778761.0000,0.0000,0.0000,0.0000,0.5000,4.0000,0.0000
0.0000,40.0000,0.7500,0.9000,8.0000,4.0000,NIL,6.1420,100.0000,60.0000,20.0000,20.0000,13777141.0000,0.2194,1.0000,NIL,0.5000,4.0000,0.0000
0.0000,40.0000,0.7500,0.9000,8.0000,4.0000,NIL,6.1351,100.0000,60.0000,20.0000,20.0000,13776241.0000,0.2195,1.0000,NIL,0.5000,4.0000,0.0000
0.0000,40.0000,0.7500,0.9000,8.0000,4.0000,NIL,6.1243,100.0000,60.0000,20.0000,20.0000,13775700.0000,0.2196,1.0000,NIL,0.5000,4.0000,0.0000
0.0000,40.0000,0.7500,0.9000,8.0000,4.0000,NIL,6.1426,100.0000,60.0000,20.0000,20.0000,13775100.0000,0.2198,1.0000,0.5000,0.5000,4.0000,0.0000
0.0000,40.0000,0.7500,0.9000,8.0000,4.0000,NIL,6.1441,100.0000,60.0000,20.0000,20.0000,13773000.0000,0.2199,1.0000,0.2500,0.5000,4.0000,0.0000
0.0000,40.0000,0.7500,0.9000,8.0000,4.0000,NIL,6.1333,100.0000,60.0000,20.0000,20.0000,13771920.0000,0.2201,1.0000,NIL,0.5000,4.0000,0.0000
0.0000,40.0000,0.7500,0.9000,8.0000,4.0000,NIL,6.1220,100.0000,60.0000,20.0000,20.0000,13771201.0000,0.2202,1.0000,0.1250,0.5000,4.0000,0.0000
0.0000,40.0000,0.7500,0.9000,8.0000,4.0000,NIL,6.1235,100.0000,60.0000,20.0000,20.0000,13770540.0000,0.2203,1.0000,0.3750,0.5000,4.0000,0.0000
0.0000,40.0000,0.7500,0.9000,8.0000,4.0000,NIL,6.1486,100.0000,60.0000,20.0000,20.0000,13770300.0000,0.2205,1.0000,0.3750,0.5000,4.0000,0.0000
